#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-02-09 10:05:58
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-02-09 10:05:58 GET / - 13.56.229.65 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_6)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/61.0.3163.100+Safari/537.36 - 200 8209 207
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-02-09 13:11:31
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-02-09 13:11:31 HEAD /data/common.inc.php - 61.174.155.144 HTTP/1.1 - - 404 160 89
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-02-09 13:45:06
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-02-09 13:45:06 GET /robots.txt - 46.229.164.99 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 404 1424 213
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-02-09 16:01:48
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-02-09 16:01:48 GET /robots.txt - 66.249.79.8 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 237
2018-02-09 16:01:48 GET / - 66.249.79.12 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 8209 426
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-02-09 18:44:25
