#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-15 16:32:02
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-08-15 16:32:01 GET / - 54.237.114.41 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 - 200 8228 347
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-15 18:23:55
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-08-15 18:23:54 GET / - 35.185.249.244 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:56.0)+Gecko/20100101+Firefox/56.0 - 200 34855 203
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-15 21:01:45
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-08-15 21:01:45 GET / - 88.198.25.244 HTTP/1.1 Mozilla/5.0+(compatible;+MegaIndex.ru/2.0;++http://megaindex.com/crawler) - 200 8209 177
2019-08-15 21:16:46 GET /robots.txt - 35.188.214.211 HTTP/1.1 python-requests/2.22.0 - 404 1405 160
2019-08-15 21:16:47 GET / - 35.188.214.211 HTTP/1.1 python-requests/2.22.0 - 200 8209 150
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-15 22:17:26
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-08-15 22:17:25 GET /robots.txt - 66.249.79.241 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 237
2019-08-15 22:17:26 GET /images/work-img6.jpg - 66.249.79.245 HTTP/1.1 Googlebot-Image/1.0 - 304 211 257
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-15 23:29:07
