#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-04-10 10:03:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-04-10 10:03:30 GET / - 52.53.201.78 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_6)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/61.0.3163.100+Safari/537.36 - 200 23480 220
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-04-10 11:19:56
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-04-10 11:19:56 GET /robots.txt - 66.249.66.70 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 237
2019-04-10 11:20:57 GET /js/wow.min.js - 180.76.15.12 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 5058 238
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-04-10 12:08:23
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-04-10 12:08:23 GET /robots.txt - 54.36.148.171 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/6.1;++http://ahrefs.com/robot/) - 404 1405 184
2019-04-10 12:08:25 GET /images/g1.jpg - 54.36.150.124 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/6.1;++http://ahrefs.com/robot/) - 200 0 187
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-04-10 15:52:13
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-04-10 15:52:12 GET /robots.txt - 216.244.66.230 HTTP/1.1 Mozilla/5.0+(compatible;+DotBot/1.1;+http://www.opensiteexplorer.org/dotbot,+help@moz.com) - 404 1405 226
2019-04-10 16:03:21 GET /images/c1.jpg - 216.244.66.230 HTTP/1.1 Mozilla/5.0+(compatible;+DotBot/1.1;+http://www.opensiteexplorer.org/dotbot,+help@moz.com) - 200 33007 229
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-04-10 17:03:01
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-04-10 17:03:01 GET /robots.txt - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 206
2019-04-10 17:03:05 GET /index.html - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 23480 237
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-04-10 20:21:02
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
