#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-11-26 07:55:41
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-11-26 07:55:40 GET / - 54.219.178.100 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_6)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/61.0.3163.100+Safari/537.36 - 200 3376 205
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-11-26 08:41:47
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-11-26 08:41:47 GET /css/style.css - 131.253.27.117 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://palacehotel.co.nz/ 200 5918 318
2017-11-26 08:41:47 GET /ionicons/css/ionicons.min.css - 131.253.27.117 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://palacehotel.co.nz/ 200 10932 334
2017-11-26 08:41:47 GET /js/modernizr.js - 131.253.27.117 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://palacehotel.co.nz/ 200 19903 305
2017-11-26 08:41:47 GET /css/bootstrap.min.css - 131.253.27.117 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://palacehotel.co.nz/ 200 27806 326
2017-11-26 08:41:48 GET /robots.txt - 207.46.13.113 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 404 1405 250
2017-11-26 08:41:50 GET /img/logo.png - 131.253.27.117 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://palacehotel.co.nz/ 200 22564 302
