#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 07:40:15
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 07:40:15 GET / - 209.17.97.58 HTTP/1.1 Mozilla/5.0+(compatible;+Nimbostratus-Bot/v1.3.2;+http://cloudsystemnetworks.com) - 200 13738 138
2018-10-12 07:51:27 GET /img/img4.jpg - 66.249.75.50 HTTP/1.1 Googlebot-Image/1.0 - 304 211 247
2018-10-12 07:54:49 GET / - 104.227.63.6 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/62.0.3202.94+Safari/537.36 palacehotel.co.nz 200 3376 273
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 08:10:34
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 08:10:34 GET /index.html - 54.36.148.218 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 200 3377 178
2018-10-12 08:11:14 GET /robots.txt - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 204
2018-10-12 08:11:17 GET / - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 3376 286
2018-10-12 08:11:19 GET /js/isotope.pkgd.min.js - 5.45.207.21 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ 200 13789 348
2018-10-12 08:11:19 GET /js/menu.js - 141.8.183.39 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ 200 1168 336
2018-10-12 08:11:22 GET /css/bootstrap.min.css - 5.45.207.27 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ 200 27806 347
2018-10-12 08:11:22 GET /js/bootstrap.min.js - 141.8.132.37 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ 200 13266 345
2018-10-12 08:11:22 GET /js/animated-headline.js - 5.45.207.21 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ 200 2209 349
2018-10-12 08:11:23 GET /css/style.css - 5.45.207.21 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ 200 5918 339
2018-10-12 08:11:24 GET /js/custom.js - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ 200 1191 338
2018-10-12 08:11:26 GET /js/jquery-2.1.1.js - 141.8.132.37 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ 200 97203 344
2018-10-12 08:11:26 GET /js/modernizr.js - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ 200 19903 341
2018-10-12 08:11:27 GET /ionicons/css/ionicons.min.css - 141.8.132.37 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ 200 10932 355
2018-10-12 08:11:28 GET /ionicons/fonts/ionicons.ttf - 141.8.132.37 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) http://www.palacehotel.co.nz/ionicons/css/ionicons.min.css 200 188773 428
2018-10-12 08:11:39 GET / - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 13738 156
2018-10-12 08:11:43 GET /about.html - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 5709 166
2018-10-12 08:11:48 GET /contact.html - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 6391 168
2018-10-12 08:11:50 GET /index.html - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 13738 166
2018-10-12 08:11:50 GET /portfolio.html - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 12622 170
2018-10-12 08:11:54 GET /services.html - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 7369 169
2018-10-12 08:11:57 GET /img/logo.png - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 22564 168
2018-10-12 08:12:03 GET /js/animated-headline.js - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 5815 179
2018-10-12 08:12:07 GET /js/bootstrap.min.js - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 37132 175
2018-10-12 08:12:08 GET /js/custom.js - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 2120 168
2018-10-12 08:12:09 GET /js/isotope.pkgd.min.js - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 38008 178
2018-10-12 08:12:25 GET /js/jquery-2.1.1.js - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 247616 174
2018-10-12 08:12:30 GET /js/menu.js - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 2093 166
2018-10-12 08:12:32 GET /js/modernizr.js - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 51615 171
2018-10-12 08:12:42 GET /js/lightbox-plus-jquery.min.js - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 200 93520 186
2018-10-12 08:12:53 GET /js/).children().detach().end()[this.options.html - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 404 1405 205
