#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-08-05 09:08:05
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-08-05 09:08:04 GET / - 34.229.218.242 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.110+Safari/537.36 - 200 3376 214
2017-08-05 09:22:47 GET /img/img3.jpg - 66.249.79.82 HTTP/1.1 Googlebot-Image/1.0 - 304 211 247
2017-08-05 09:22:47 GET /robots.txt - 66.249.79.78 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 235
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-08-05 10:08:22
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-08-05 10:08:22 GET / - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 https://www.google.co.nz/ 200 13738 415
2017-08-05 10:08:23 GET /js/modernizr.js - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 51615 344
2017-08-05 10:08:23 GET /css/style.css - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 23669 357
2017-08-05 10:08:23 GET /ionicons/css/ionicons.min.css - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 51532 373
2017-08-05 10:08:23 GET /js/menu.js - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 2093 339
2017-08-05 10:08:23 GET /css/bootstrap.min.css - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 120748 365
2017-08-05 10:08:23 GET /js/jquery-2.1.1.js - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 247616 347
2017-08-05 10:08:23 GET /js/bootstrap.min.js - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 37132 348
2017-08-05 10:08:24 GET /js/isotope.pkgd.min.js - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 38008 351
2017-08-05 10:08:24 GET /js/animated-headline.js - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 5815 352
2017-08-05 10:08:24 GET /js/custom.js - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 2120 341
2017-08-05 10:08:24 GET /img/logo.png - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 22564 385
2017-08-05 10:08:24 GET /ionicons/fonts/ionicons.ttf - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 188773 364
2017-08-05 10:08:25 GET /img/img3.jpg - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 1188783 385
2017-08-05 10:08:25 GET /img/img6.jpg - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 1235277 385
2017-08-05 10:08:25 GET /img/img5.jpg - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 1134136 385
2017-08-05 10:08:25 GET /img/img2.jpg - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 1266298 385
2017-08-05 10:08:25 GET /img/img4.jpg - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 1243133 385
2017-08-05 10:08:27 GET /img/img3_1.jpg - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 1125686 387
2017-08-05 10:08:27 GET /img/img7.jpg - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 1155627 385
2017-08-05 10:08:27 GET /img/img8.jpg - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 1146016 385
2017-08-05 10:08:27 GET /img/img9.jpg - 49.224.111.200 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.palacehotel.co.nz/ 200 1089855 385
