#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-11 09:09:45
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-11 09:09:45 GET / - 46.105.31.30 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 200 3395 343
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-11 09:28:12
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-11 09:28:11 GET /robots.txt - 46.229.164.102 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 404 1424 211
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-11 10:12:46
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-11 10:12:46 GET / - 180.76.15.150 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 13757 219
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-11 10:31:32
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-11 10:31:32 GET /img/img8.jpg - 220.181.108.120 HTTP/1.1 Baiduspider-image+(+http://www.baidu.com/search/spider.htm) - 200 1146035 288
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-11 12:47:44
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-11 12:47:43 GET /robots.txt - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 191
