#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-06-12 07:17:34
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-06-12 07:17:42 GET /img/img5.jpg - 131.253.27.94 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.palacehotel.co.nz/ 200 1134136 310
2017-06-12 07:17:42 GET /img/img3_1.jpg - 131.253.27.94 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.palacehotel.co.nz/ 200 1125686 312
2017-06-12 07:17:45 GET /img/img7.jpg - 131.253.27.94 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.palacehotel.co.nz/ 200 1155627 310
2017-06-12 07:17:46 GET /img/img8.jpg - 131.253.27.94 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.palacehotel.co.nz/ 200 1146016 310
2017-06-12 07:17:49 GET /img/img9.jpg - 131.253.27.94 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.palacehotel.co.nz/ 200 1089855 310
2017-06-12 07:17:49 GET /img/img10.jpg - 131.253.27.94 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.palacehotel.co.nz/ 200 1018686 311
2017-06-12 07:17:51 GET /img/bg.jpg - 131.253.27.94 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.palacehotel.co.nz/ 200 95902 308
2017-06-12 07:18:51 GET /robots.txt - 180.76.15.144 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:6.0.2)+Gecko/20100101+Firefox/6.0.2 - 404 1424 223
2017-06-12 07:20:38 GET / - 180.76.15.23 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 3395 223
2017-06-12 07:24:57 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 07:25:50 GET /services.html - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 200 2986 240
2017-06-12 07:27:56 HEAD / - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 248 342
2017-06-12 07:27:57 GET / - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 13738 341
2017-06-12 07:27:58 HEAD /contact.html - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 247 354
2017-06-12 07:27:58 GET /contact.html - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 6391 353
2017-06-12 07:28:00 HEAD /about.html - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 247 352
2017-06-12 07:28:00 GET /about.html - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 5709 351
2017-06-12 07:28:02 HEAD /index.html - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 248 352
2017-06-12 07:28:02 GET /index.html - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 13738 351
2017-06-12 07:28:04 HEAD / - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 248 342
2017-06-12 07:28:06 GET / - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 13738 341
2017-06-12 07:28:08 HEAD /services.html - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 245 355
2017-06-12 07:28:08 GET /services.html - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 7369 354
2017-06-12 07:28:09 HEAD /portfolio.html - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 248 356
2017-06-12 07:28:11 GET /portfolio.html - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 12622 355
2017-06-12 07:28:12 HEAD / - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 248 342
2017-06-12 07:28:13 GET / - 222.93.230.37 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 13738 341
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-06-12 07:49:47
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-06-12 07:49:47 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 07:51:34 GET /js/lightbox-plus-jquery.min.js - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 200 41532 257
2017-06-12 07:53:09 GET /img/img6.jpg - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 406 1530 239
2017-06-12 07:58:14 GET /robots.txt - 148.251.126.21 HTTP/1.1 Mozilla/5.0+(compatible;+BLEXBot/1.0;++http://webmeup-crawler.com/) - 404 1405 262
2017-06-12 07:58:18 GET /robots.txt - 148.251.126.21 HTTP/1.1 Mozilla/5.0+(compatible;+BLEXBot/1.0;++http://webmeup-crawler.com/) - 404 1405 266
2017-06-12 07:58:19 GET / - 148.251.126.21 HTTP/1.1 Mozilla/5.0+(compatible;+BLEXBot/1.0;++http://webmeup-crawler.com/) - 200 3376 256
2017-06-12 07:58:32 GET /sitemap.xml - 148.251.126.21 HTTP/1.1 Mozilla/5.0+(compatible;+BLEXBot/1.0;++http://webmeup-crawler.com/) - 404 1405 263
2017-06-12 07:58:38 GET /sitemap.xml - 148.251.126.21 HTTP/1.1 Mozilla/5.0+(compatible;+BLEXBot/1.0;++http://webmeup-crawler.com/) - 404 1405 267
2017-06-12 07:58:46 GET /about.html - 148.251.126.21 HTTP/1.1 Mozilla/5.0+(compatible;+BLEXBot/1.0;++http://webmeup-crawler.com/) - 200 2711 266
2017-06-12 07:58:58 GET /contact.html - 148.251.126.21 HTTP/1.1 Mozilla/5.0+(compatible;+BLEXBot/1.0;++http://webmeup-crawler.com/) - 200 2565 268
2017-06-12 07:59:08 GET /index.html - 148.251.126.21 HTTP/1.1 Mozilla/5.0+(compatible;+BLEXBot/1.0;++http://webmeup-crawler.com/) - 200 3376 266
2017-06-12 07:59:20 GET /portfolio.html - 148.251.126.21 HTTP/1.1 Mozilla/5.0+(compatible;+BLEXBot/1.0;++http://webmeup-crawler.com/) - 200 2704 270
2017-06-12 07:59:30 GET /services.html - 148.251.126.21 HTTP/1.1 Mozilla/5.0+(compatible;+BLEXBot/1.0;++http://webmeup-crawler.com/) - 200 2967 269
2017-06-12 08:01:25 GET / - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.google.co.nz/ 200 3376 466
2017-06-12 08:01:25 GET /css/style.css - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 5918 398
2017-06-12 08:01:25 GET /ionicons/css/ionicons.min.css - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 10932 414
2017-06-12 08:01:27 GET /js/modernizr.js - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 19903 385
2017-06-12 08:01:27 GET /css/bootstrap.min.css - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 27806 406
2017-06-12 08:01:28 GET /img/logo.png - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 22564 407
2017-06-12 08:01:28 GET /js/jquery-2.1.1.js - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 97203 388
2017-06-12 08:01:28 GET /ionicons/fonts/ionicons.ttf - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ionicons/css/ionicons.min.css 200 188773 472
2017-06-12 08:01:30 GET /img/bg.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/css/style.css 200 95902 418
2017-06-12 08:02:19 GET /img/img6.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1235277 407
2017-06-12 08:02:20 GET /img/img8.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1146016 407
2017-06-12 08:02:22 GET /img/img9.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1089855 407
2017-06-12 08:02:28 GET /img/img4.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1243133 407
2017-06-12 08:02:29 GET /img/img5.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1134136 407
2017-06-12 08:02:29 GET /js/bootstrap.min.js - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 13266 389
2017-06-12 08:02:29 GET /js/menu.js - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1168 380
2017-06-12 08:02:31 GET /js/animated-headline.js - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 2209 393
2017-06-12 08:02:31 GET /js/isotope.pkgd.min.js - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 13789 392
2017-06-12 08:02:31 GET /img/img3.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1188783 407
2017-06-12 08:02:31 GET /js/custom.js - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1191 382
2017-06-12 08:02:34 GET /img/img10.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1018686 408
2017-06-12 08:02:36 GET /img/img3_1.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1125686 409
2017-06-12 08:02:38 GET /img/img7.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1155627 407
2017-06-12 08:02:46 GET /img/img2.jpg - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1266298 407
2017-06-12 08:02:48 GET /favicon.ico - 202.49.164.19 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 404 1405 406
2017-06-12 08:11:53 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-06-12 08:27:44
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-06-12 08:27:44 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 241
2017-06-12 08:29:38 GET /js/isotope.pkgd.min.js - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 200 13808 253
2017-06-12 08:30:11 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 08:30:35 GET /js/isotope.pkgd.min.js - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 200 13808 249
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-06-12 08:51:06
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-06-12 08:51:05 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 241
2017-06-12 08:59:58 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 09:00:36 GET /img/img3.jpg - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 406 1530 239
2017-06-12 09:01:18 GET /js/bootstrap.min.js - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 200 13285 246
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-06-12 09:36:47
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-06-12 09:36:47 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 09:38:38 GET /contact.html - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 200 2584 239
2017-06-12 09:44:23 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 09:45:25 GET /about.html - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 200 2730 237
2017-06-12 09:51:23 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 10:01:59 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 10:03:07 GET /js/modernizr.js - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 200 19922 242
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-06-12 10:29:26
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-06-12 10:29:26 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 241
2017-06-12 10:42:07 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 10:43:06 GET /portfolio.html - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 200 12641 241
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-06-12 11:21:01
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-06-12 11:21:01 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 11:21:11 GET /img/img5.jpg - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 406 1530 239
2017-06-12 11:35:04 GET /robots.txt - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 404 1424 237
2017-06-12 11:35:15 GET /img/img4.jpg - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 406 1530 239
2017-06-12 11:37:40 GET /js/custom.js - 35.184.189.105 HTTP/1.1 ltx71+-+(http://ltx71.com/) - 200 2139 239
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-06-12 11:53:07
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
