#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-16 07:23:40
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-16 07:23:39 GET / - 173.211.111.238 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.110+Safari/537.36 - 200 3376 238
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-16 07:39:38
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-16 07:39:37 GET / - 43.247.173.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/55.0.0.12195+Safari/537.36 https://www.google.co.nz/ 200 3376 415
2017-12-16 07:39:38 GET /ionicons/css/ionicons.min.css - 43.247.173.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/55.0.0.12195+Safari/537.36 http://www.palacehotel.co.nz/ 200 10932 362
2017-12-16 07:39:38 GET /css/style.css - 43.247.173.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/55.0.0.12195+Safari/537.36 http://www.palacehotel.co.nz/ 200 5918 346
2017-12-16 07:39:38 GET /css/bootstrap.min.css - 43.247.173.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/55.0.0.12195+Safari/537.36 http://www.palacehotel.co.nz/ 200 27806 354
2017-12-16 07:39:38 GET /js/modernizr.js - 43.247.173.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/55.0.0.12195+Safari/537.36 http://www.palacehotel.co.nz/ 200 19903 333
2017-12-16 07:39:40 GET /js/jquery-2.1.1.js - 43.247.173.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/55.0.0.12195+Safari/537.36 http://www.palacehotel.co.nz/ 200 97203 336
