#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-16 07:20:23
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-08-16 07:20:22 GET / - 173.252.87.13 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 103212 221
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-16 08:27:42
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-08-16 08:27:46 GET /css/bootstrap/js/bootstrap.min.js - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 9762 382
2019-08-16 08:27:46 GET /images/events/event-3.jpg - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 598125 410
2019-08-16 08:27:46 GET /js/jquery.easing.min.js - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 2644 372
2019-08-16 08:27:46 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 8007 388
2019-08-16 08:27:46 GET /js/jquery.isotope.min.js - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 6559 373
2019-08-16 08:27:46 GET /js/jquery.flexslider-min.js - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 8289 376
2019-08-16 08:27:46 GET /images/events/event-2.jpg - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 595360 410
2019-08-16 08:27:46 GET /js/jquery.form.min.js - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 5510 370
2019-08-16 08:27:46 GET /js/jquery.nicescroll.min.js - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 21445 376
2019-08-16 08:27:46 GET /js/contactform.js - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 1385 366
2019-08-16 08:27:46 GET /js/init.js - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 1800 359
2019-08-16 08:28:54 GET /images/icon-facebook.png - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1874 399
2019-08-16 08:28:54 GET /images/toggle-plus.png - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1206 397
2019-08-16 08:28:54 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 404 1405 456
2019-08-16 08:28:54 GET /images/bkgs/section-bkg.jpg - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 130166 393
2019-08-16 08:28:54 GET /images/flexslider-arrows.png - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1827 403
2019-08-16 08:28:54 GET /images/toggle-minus.png - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1196 398
2019-08-16 08:28:54 GET /css/bootstrap/fonts/glyphicons-halflings-regular.ttf - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 200 29775 455
2019-08-16 08:28:55 GET /images/bkgs/home-bkg.jpg - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 275939 390
2019-08-16 08:28:55 GET /images/favicon.ico - 121.99.176.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 404 1405 384
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-16 10:26:58
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-08-16 10:26:58 GET / - 54.208.43.28 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.110+Safari/537.36 - 200 103142 296
2019-08-16 10:31:17 GET /robots.txt - 185.6.8.9 HTTP/1.1 (info@domaincrawler.com;+http://www.domaincrawler.com/ngateahotel.co.nz) - 404 1424 158
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-16 12:48:27
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-08-16 12:48:27 GET / - 34.220.174.54 HTTP/1.1 Go-http-client/1.1 - 200 13729 98
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-16 14:28:34
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-08-16 14:28:34 GET / - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 https://www.google.com/ 200 13729 476
2019-08-16 14:28:34 GET /css/colors.css - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 3308 366
2019-08-16 14:28:34 GET /style.css - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 5866 361
2019-08-16 14:28:34 GET /js/prettyphoto/css/prettyPhoto.css - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 4101 386
2019-08-16 14:28:34 GET /images/logo-big.png - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 16600 392
2019-08-16 14:28:34 GET /js/jquery.easing.min.js - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 2644 360
2019-08-16 14:28:34 GET /css/bootstrap/css/bootstrap.min.css - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 22905 387
2019-08-16 14:28:34 GET /css/bootstrap/js/bootstrap.min.js - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 9762 370
2019-08-16 14:28:34 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 8007 376
2019-08-16 14:28:34 GET /js/jquery.flexslider-min.js - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 8289 364
2019-08-16 14:28:34 GET /js/jquery.isotope.min.js - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 6559 361
2019-08-16 14:28:34 GET /js/jquery.form.min.js - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 5510 358
2019-08-16 14:28:34 GET /js/contactform.js - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 1385 354
2019-08-16 14:28:35 GET /js/init.js - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 1800 347
2019-08-16 14:28:35 GET /images/blog/blog-1.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 14403 395
2019-08-16 14:28:35 GET /images/bkgs/home-bkg.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 275939 397
2019-08-16 14:28:35 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 404 1405 463
2019-08-16 14:28:35 GET /js/jquery.nicescroll.min.js - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 21445 364
2019-08-16 14:28:35 GET /images/events/event-4.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 16101 398
2019-08-16 14:28:35 GET /css/bootstrap/fonts/glyphicons-halflings-regular.ttf - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 200 29775 462
2019-08-16 14:28:40 GET /images/team/member-3.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 587295 397
2019-08-16 14:28:40 GET /images/events/event-3.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 598125 398
2019-08-16 14:28:40 GET /images/gallery/gallery-1.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 16100 401
2019-08-16 14:28:40 GET /images/gallery/gallery-2.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 16758 401
2019-08-16 14:28:40 GET /images/events/event-2.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 595360 398
2019-08-16 14:28:41 GET /images/bkgs/section-bkg.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 130166 400
2019-08-16 14:28:41 GET /images/gallery/gallery-3.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 14699 401
2019-08-16 14:28:41 GET /images/gallery/gallery-4.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 14402 401
2019-08-16 14:28:41 GET /images/team/member-2.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 594701 397
2019-08-16 14:28:41 GET /images/gallery/gallery-5.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 18116 401
2019-08-16 14:28:41 GET /images/gallery/gallery-6.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 20196 401
2019-08-16 14:28:41 GET /images/icon-facebook.png - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/style.css 200 1874 406
2019-08-16 14:28:41 GET /images/toggle-plus.png - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/style.css 200 1206 404
2019-08-16 14:28:41 GET /images/flexslider-arrows.png - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/style.css 200 1827 410
2019-08-16 14:28:41 GET /images/toggle-minus.png - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/style.css 200 1196 405
2019-08-16 14:28:44 GET /images/events/event-1.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 608557 398
2019-08-16 14:28:45 GET /images/team/member-1.jpg - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 200 593475 397
2019-08-16 14:28:47 GET /images/favicon.ico - 94.173.238.33 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/75.0.3770.142+Safari/537.36+AVG/75.1.849.144 http://www.ngateahotel.co.nz/ 404 1405 391
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-08-16 15:58:43
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-08-16 15:58:42 GET / - 203.173.205.127 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_14_4)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 https://www.google.com/ 200 13729 475
2019-08-16 15:58:43 GET /style.css - 203.173.205.127 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_14_4)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 5866 360
2019-08-16 15:58:43 GET /css/colors.css - 203.173.205.127 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_14_4)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/76.0.3809.100+Safari/537.36 http://www.ngateahotel.co.nz/ 200 3308 365
