#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-31 08:25:49
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-31 08:25:49 GET / - 52.53.201.78 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_6)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/61.0.3163.100+Safari/537.36 - 200 103142 218
2019-03-31 08:36:31 GET /robots.txt - 66.249.64.4 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 235
2019-03-31 08:36:54 GET / - 66.249.64.4 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 13729 556
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-31 09:31:20
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-31 09:31:20 GET / - 82.102.18.154 HTTP/1.0 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://ngateahotel.co.nz/ 200 103161 298
2019-03-31 09:31:28 POST /include/reservation-process.php - 82.102.18.154 HTTP/1.0 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://ngateahotel.co.nz/ 200 305 626
2019-03-31 09:37:35 GET /images/gallery/gallery-2.jpg - 66.102.6.129 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:11.0)+Gecko+Firefox/11.0+(via+ggpht.com+GoogleImageProxy) - 200 16758 236
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-31 11:14:48
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-31 11:14:47 GET / - 180.76.15.135 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 103161 223
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-31 11:48:08
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-31 11:48:07 GET /css/bootstrap/css/bootstrap.min.css - 180.76.15.145 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 304 230 344
2019-03-31 12:00:19 GET /robots.txt - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 204
2019-03-31 12:00:23 GET /images/favicon.ico - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 243
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-31 12:46:35
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-31 12:46:34 GET / - 89.249.65.21 HTTP/1.0 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.84+Safari/537.36 http://ngateahotel.co.nz/ 200 103161 309
2019-03-31 12:46:42 POST /include/reservation-process.php - 89.249.65.21 HTTP/1.0 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.84+Safari/537.36 http://ngateahotel.co.nz/ 200 305 632
2019-03-31 12:53:54 HEAD / - 109.201.154.174 HTTP/1.1 Mozilla/5.0+(compatible;+Uptimebot/1.0;++http://www.uptime.com/uptimebot) https://uptime.com/ngateahotel.co.nz 200 268 210
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-31 17:42:36
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-31 17:42:36 GET / - 158.222.4.73 HTTP/1.0 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/69.0.3497.100+Safari/537.36 - 200 103161 337
2019-03-31 17:42:37 GET / - 158.222.4.73 HTTP/1.0 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/69.0.3497.100+Safari/537.36 http://ngateahotel.co.nz 200 103161 406
2019-03-31 17:42:39 GET /images/gallery/gallery-2.jpg - 158.222.4.73 HTTP/1.0 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/69.0.3497.100+Safari/537.36 http://ngateahotel.co.nz 200 16777 434
